title	author	ave_rating	no_rating	link
Gray Bishop (Cornerstone Run Trilogy, #2)	Kelly Meade	4.04	138	https://www.goodreads.com/book/show/20741176-gray-bishop
Moon Kissed (LaRue, #1)	Donna Grant	4.11	455	https://www.goodreads.com/book/show/21567666-moon-kissed
'Til Dragons Do Us Part (Never Deal with Dragons, #3)	Lorenda Christensen	3.55	97	https://www.goodreads.com/book/show/22446809-til-dragons-do-us-part
The Highland Dragon's Lady (Highland Dragon, #2)	Isabel Cooper	3.63	444	https://www.goodreads.com/book/show/21897519-the-highland-dragon-s-lady
In His Wildest Dreams (In... #1)	Marie Treanor	3.73	15	https://www.goodreads.com/book/show/22040732-in-his-wildest-dreams
Dead Man's Hand (Sin City Collectors, #4)	Kristen Painter	4.06	167	https://www.goodreads.com/book/show/22918149-dead-man-s-hand
Ante Up (Sin City Collectors, #3)	Amanda Carlson	4.09	140	https://www.goodreads.com/book/show/22850265-ante-up
The Forsaken (The Origin, #2)	June Gray	3.83	12	https://www.goodreads.com/book/show/22674772-the-forsaken
Infernal Choices: Part One BBW Serial Paranormal Romance (Eliza Black Chronicles Book 1)	Abigail Zelda Alder	3.00	4	https://www.goodreads.com/book/show/22729787-infernal-choices
Predator & Prey (Predator & Prey, #1)	James D. Horton	3.67	129	https://www.goodreads.com/book/show/22811718-predator-prey
Unlanded: Mask of the Revolution	Lasa Limpin	4.80	5	https://www.goodreads.com/book/show/22853415-unlanded
My Wolf Fighter (Wolf Town Guardians, #4)	Rose Wynters	4.09	65	https://www.goodreads.com/book/show/23002877-my-wolf-fighter
Blood's Shadow (The Lycanthropy Files, #3)	Cecilia Dominic	4.55	69	https://www.goodreads.com/book/show/23009804-blood-s-shadow
A Demon's Nightmare	G.L. Snodgrass	4.60	15	https://www.goodreads.com/book/show/22965307-a-demon-s-nightmare
Lady Macbeth: Daughter of Ravens (The Saga of Lady Macbeth, #1)	Melanie Karsak	3.95	3,111	https://www.goodreads.com/book/show/22850019-lady-macbeth
Sparrow Man (Sparrow Man, #1)	M.R. Pritchard	4.10	139	https://www.goodreads.com/book/show/22755378-sparrow-man
Desert Bound (Cambio Springs #2)	Elizabeth Hunter	4.22	2,392	https://www.goodreads.com/book/show/23109763-desert-bound
A Hidden Element (The Element Trilogy, #2)	Donna Galanti	4.45	31	https://www.goodreads.com/book/show/23127004-a-hidden-element
The Wanderer's Children (The Angelorum Twelve Chronicles, #2)	L.G. O'Connor	4.36	28	https://www.goodreads.com/book/show/23292465-the-wanderer-s-children
Haunting (Hexed Thrillogy, #1)	Max Cummings	4.12	8	https://www.goodreads.com/book/show/23353850-haunting
Burn My Soul: Part I (The Soul Series, #1)	Holly Newhouse	4.64	11	https://www.goodreads.com/book/show/22909350-burn-my-soul
Colton (Scorpio Sons, #1)	Nhys Glover	3.72	82	https://www.goodreads.com/book/show/23301009-colton
Set Adrift (Immortal Isle, #1)	D.S. Kenn	4.48	29	https://www.goodreads.com/book/show/22709093-set-adrift
That Frequent Visitor	K.Hari Kumar	3.56	399	https://www.goodreads.com/book/show/23593610-that-frequent-visitor
Reaper Madness (Living Dead World, #2)	Nessie Strange	4.56	27	https://www.goodreads.com/book/show/23256178-reaper-madness
Baying For Blood (Indigo Skies, #2)	Rebecca Clare Smith	4.56	9	https://www.goodreads.com/book/show/23595764-baying-for-blood
Deny Me If You Can	Nellie C. Lind	3.81	80	https://www.goodreads.com/book/show/21526026-deny-me-if-you-can
Amarok's Bite - urban fantasy short story	Yelena Casale	4.03	32	https://www.goodreads.com/book/show/23597432-amarok-s-bite---urban-fantasy-short-story
Mr. Wicker	Maria Alexander	3.39	178	https://www.goodreads.com/book/show/22545259-mr-wicker
Lior Wolverton (Warrior of the Moon, #2)	Garnet Hart	4.05	20	https://www.goodreads.com/book/show/24096143-lior-wolverton
Light a Candle for the Beast	Echo Shea	4.15	99	https://www.goodreads.com/book/show/23459903-light-a-candle-for-the-beast
She Who Fights Monsters (The Black Parade, #2)	Kyoko M.	4.32	161	https://www.goodreads.com/book/show/22595443-she-who-fights-monsters
The Divine Whisper	Rebekah Daniels	4.29	68	https://www.goodreads.com/book/show/22891117-the-divine-whisper
The Werewolf Whisperer (The Werewolf Whisperer, #1)	Camilla Ochlan	4.08	137	https://www.goodreads.com/book/show/23399756-the-werewolf-whisperer
Ruin Box Set 1-3	Lucian Bane	4.13	160	https://www.goodreads.com/book/show/23733909-ruin-box-set-1-3
